epoch,train_err,valid_err,test_err
0,0.03165165109084322,0.021490101068440133,0.024909898778280447
1,0.02161737678618324,0.017830001595936226,0.020301353764040738
2,0.018063962393470454,0.014673566545028922,0.01700862252891955
3,0.016258348289582586,0.013241016325339824,0.015423861925297221
4,0.01482817764703003,0.014532970498456034,0.01598556478312262
5,0.013255163752395539,0.011088585684585012,0.012267547793691009
6,0.012474480705582597,0.012242199386713004,0.01400983713338684
7,0.011892353670656466,0.009605616604259997,0.010969324439233869
8,0.011371441860292686,0.00962028529658781,0.010608087917771831
9,0.010492719424381751,0.013561677173559147,0.014801376040402221
10,0.010378230717158262,0.008441207659845204,0.009108611509054076
11,0.010228685525333098,0.010258548593118524,0.010997342573554713
12,0.009655008565542461,0.01892139499330374,0.020412351505512606
13,0.009899552759219707,0.008873872114360087,0.009598119429689923
14,0.009442110928062887,0.009316481010131217,0.009807905521993168
15,0.009264222811886805,0.008207899576075983,0.008848243133100482
16,0.008551226275616783,0.008085004694520392,0.008937613221794758
17,0.008582663867680676,0.008587175400157078,0.009236227674823861
18,0.008519441980662651,0.007641004218830899,0.008100440252817524
19,0.008178970549642891,0.007860900021119057,0.008271567619014245
20,0.008245470798006206,0.009310901047458018,0.010049967232868127
21,0.00800605921603137,0.008336592476646986,0.008779208769141744
22,0.008109873095909534,0.007768532360750685,0.00828007039691138
23,0.007796188811190896,0.012245049021660811,0.012797436904315557
24,0.007614599179227289,0.007961863637011332,0.00817191094589559
25,0.0077309041392906435,0.007324761388940585,0.00773039039786959
26,0.007591780654161494,0.007398585965475659,0.0077023250690997965
27,0.007703174203017393,0.007637738506058222,0.008244934789142294
28,0.007514994217394745,0.007147072567019283,0.007402811574149484
29,0.007507974485045199,0.007570026259510246,0.007770670045875442
30,0.0074177416888587125,0.007340223000488807,0.007478256228702559
31,0.007322100568003904,0.007202414798370918,0.0073905998856449015
32,0.007468745443425251,0.007482776588070446,0.007625042651328865
33,0.007248646269390492,0.006890134783605575,0.007129462282330876
34,0.007007273499598063,0.008777054052913093,0.009259731618381666
35,0.007043916499578954,0.006977998037882208,0.0070770349903956555
36,0.007120542576495674,0.007654183209436019,0.00832167707663498
37,0.006866814620591285,0.00794560685910475,0.008410351169326362
38,0.006822875430550403,0.006995131579181938,0.007149792578536939
39,0.006792813758294297,0.007097573778058143,0.007332411517206354
40,0.006881737951463045,0.0067241772325857384,0.006879331454368834
41,0.006883699718746373,0.006778759396358617,0.006981415741891771
42,0.006560887297312357,0.006838369145206044,0.007364370162971979
43,0.006578055099827484,0.006851597319476358,0.007063720226385097
44,0.006637963835484823,0.006777405181997678,0.0070167419125637485
45,0.0065882783293129,0.0069187670499577985,0.007290116538530204
46,0.0066770266788338944,0.007155442776256063,0.007320105073030245
47,0.006528062427833787,0.006582959927208831,0.006746154686224359
48,0.0059336938940762795,0.00646289809626798,0.006647926355879693
49,0.005876751455108678,0.00638738544858888,0.006546335388578939
50,0.005878432585316254,0.006382390915590287,0.00655056889586429
51,0.005882938426394662,0.006379847108192101,0.006545694617953027
52,0.005846436439020452,0.00638755194522538,0.006504818415216631
53,0.005856378617240216,0.0063503841417383204,0.006534465697608842
54,0.0058410479566206675,0.0063870615895513004,0.006527583395034498
55,0.0058434385077595855,0.006362811504199666,0.006559529792019777
56,0.005817910651214845,0.006372160909878291,0.006522585710875786
57,0.0058200784129441565,0.006384780920221155,0.006554391737367417
58,0.005794064037838361,0.006392900299689356,0.006581937906937186
59,0.005808256707666329,0.006353116929054145,0.0065012156131879365
0,0.036063466346057796,0.02045604346242184,0.022927678607416135
1,0.024915267364290356,0.01556057705331283,0.017218773001285586
2,0.019705156196835487,0.013989755096586313,0.01530813760017854
3,0.01762519009362047,0.06332230657185263,0.06336219436050618
