epoch,train_err,valid_err,test_err
0,0.04205376687985878,0.03142317873470746,0.03130119796922939
1,0.029297106441432828,0.026734815186203884,0.026479412318272093
2,0.025483635549890523,0.023857100635586326,0.023390705520623997
3,0.024443044417121546,0.02246404617486234,0.022052622227489996
4,0.02239163216914266,0.021263584887898743,0.020994435801239313
5,0.02068155700465502,0.01916525906312214,0.018650458123660774
6,0.021479185544741677,0.020551368372413458,0.01984736307242836
7,0.01905965001915333,0.017908445791723127,0.017411115932746916
8,0.017808888513947685,0.016406288811454426,0.01601327458158122
9,0.018130523481414355,0.0173195175231425,0.016982071009805557
10,0.01884752175342015,0.02208853120508206,0.021761970988493903
11,0.01879890750518821,0.01640755903114065,0.016148742199111246
12,0.017179385219603726,0.014397036619773526,0.014285793134069925
13,0.015162187708924324,0.013916209117190279,0.013648316743902558
14,0.015334553138718086,0.013549705726505039,0.013216292090854577
15,0.016248297102837383,0.016372081022598142,0.016641378883131677
16,0.016046853887691944,0.013265835599869392,0.013318171271999869
17,0.015032468575794336,0.012655776291080672,0.012998801189734399
18,0.013028367110365086,0.012017255207867474,0.011890307522312448
19,0.013142410922433904,0.011609812439520249,0.01204717500278788
20,0.01218141381362426,0.01145513173717942,0.011261486172112714
21,0.013636829220123433,0.010915631607578863,0.011468387325613505
22,0.012199063330480554,0.010934035502108119,0.01119256971145363
23,0.012613599001767995,0.010827316065652105,0.011820755999455519
24,0.011699340417345331,0.010776760162424782,0.011502702685230315
25,0.01102554237260705,0.010352941437945493,0.011530126176715305
26,0.011757507103551614,0.009869284301117954,0.01082031717204632
27,0.010363796110992531,0.012670071703667319,0.01442387424066952
28,0.01009897440256076,0.009199732125114404,0.010090262513323123
29,0.009761671028080074,0.009121838300351555,0.010430633172504223
30,0.009412786848308237,0.008663574619265292,0.009369297664952215
31,0.009089696156645902,0.00917761812788014,0.010321370731142197
32,0.00874926883752258,0.008712661329245523,0.00923943592754942
33,0.009041257325143489,0.008370728598723471,0.009143448819873536
34,0.008502767767910667,0.008573623901749598,0.009203988326123869
35,0.010067289320779695,0.008226093513453185,0.008953217044871264
36,0.008448094909860671,0.008352911659594266,0.008997380546100818
37,0.008155857875659037,0.008872184639373086,0.010017396196896134
38,0.008417703034163414,0.008419982985364073,0.00834343604132147
39,0.00793677893349632,0.007420504658445199,0.00818054558275899
40,0.00935187334673679,0.00859607016246771,0.009131536989671115
41,0.00840481622028791,0.008781669769061131,0.008851033340389888
42,0.008046036681928765,0.031059117635322427,0.033414922101914796
43,0.007636375328159077,0.007391030670591551,0.007815786994536007
44,0.00729014189295185,0.007036562070268142,0.00783010669947508
45,0.007097355177369591,0.00708677517967496,0.007921873113627896
46,0.0070358317169761375,0.006940149891919004,0.0074225231732992294
47,0.006975745420959438,0.0067558748037069485,0.007485254973116431
48,0.006660140244516623,0.006601863549130068,0.00728933815789956
49,0.006584329305394797,0.006642620478761233,0.007228814972292973
50,0.006609353205202379,0.006576715120809897,0.007174550508622878
51,0.006521494799932672,0.006583223655377624,0.007204151182819968
52,0.006470310510542804,0.006528138787146885,0.007160108267235864
53,0.006494650629671909,0.006546107769810081,0.00712574370002298
54,0.006486786752908079,0.006525362003138335,0.007161876462086255
55,0.0064208993638484825,0.0065228075205969694,0.007126635500019108
56,0.006422607356332851,0.006512157215727237,0.0071046504322749855
57,0.006434743202205812,0.006505416366536908,0.007154700877222427
58,0.0063666884998882485,0.00649609975818777,0.007082713459815632
59,0.006367258442033893,0.006462229379564387,0.0070560031595840594
0,0.043118437314806635,0.03366046313544054,0.033595680642028926
1,0.030201828539129102,0.037324187593627,0.037174696392395845
2,0.027844471654607034,0.027501905047052133,0.027267676110482225
3,0.02612712463696308,0.025357976032264806,0.02497895447206967
4,0.025259391379242064,0.03827283675943032,0.03834176385480377
5,0.023578690937840454,0.1700848091839664,0.17079914762073783
6,0.02185334123517684,0.021422582067729262,0.020728943086241767
7,0.020329841822201877,0.019738232895458677,0.019146708702319538
8,0.020379273737582346,0.01928609279312217,0.018847013388002792
9,0.02002685199438368,0.0209806126167822,0.020534684713069247
10,0.01828152758068386,0.018398863088545714,0.01765867049389464
11,0.018213747570160085,0.016489712819717735,0.015824803885214934
12,0.01558370412991715,0.016330784495335388,0.015827035833582425
13,0.014792437653259927,0.014326291818212952,0.013991008741770502
14,0.017904719541567526,0.029059895224081613,0.02870113938645669
15,0.019938540191947844,0.01621480806532246,0.016104166457479755
16,0.016230811897568285,0.014407028149324649,0.014453160705119606
17,0.014116187291269065,0.012960352166888334,0.013039069931476173
18,0.013622089300347947,0.012618603775014343,0.012544710232935727
19,0.018540169658245106,0.01325530107288633,0.013646909770494133
20,0.014960190105936744,0.012679981853870842,0.01315812537884113
21,0.012889004606358147,0.011162055653399557,0.012144680421939443
22,0.01685518550285677,0.012009141911244862,0.012850334943308077
23,0.012369568369314559,0.011603043497969114,0.012474392952257444
24,0.016448029393059362,0.010919890298110402,0.011679414258492454
25,0.011679041597032227,0.021569476994753485,0.020861740794218975
26,0.01138110898923744,0.010284217508788688,0.010981974302725179
27,0.01058100236507111,0.009574088180562962,0.010764617606446996
28,0.009404104750307602,0.008921999532273395,0.009373798681668604
29,0.020026598643367685,0.03311477164133186,0.03344879683526447
30,0.022940742722911543,0.01778718888329912,0.01841668600961779
31,0.015859111843066695,0.014088506491077762,0.015576508396662836
32,0.01251302281428168,0.009681224999035178,0.010310874713269566
33,0.013364362504860373,0.011057017967282104,0.012170580229718744
34,0.01142800378174121,0.009381073715021239,0.010065919011341231
35,0.01046394292252837,0.00942701847454731,0.009756745182598942
36,0.00998950896366823,0.009040977913061679,0.009861819358140483
37,0.013532220386433497,0.010899648420638843,0.01242301509659506
38,0.009816363754481429,0.008723519293342157,0.009975291074703949
39,0.009119579697288115,0.012727781930234525,0.013939086038021447
40,0.009096452066435074,0.008234545113878102,0.009415715133523588
41,0.00908509137751418,0.00790208925395051,0.009484971144300329
42,0.010075858776670436,0.00843679420509229,0.009164959762059654
43,0.009279114149026815,0.007736119295332771,0.00857959280640597
44,0.008974772348394429,0.007629787034276922,0.008552350447774798
45,0.008243648734469963,0.007571590416984457,0.008669772983514219
46,0.008087448518294401,0.007913021803167521,0.00779752855051388
47,0.008087753401194149,0.007453920910976195,0.008123431526357357
48,0.007473914487195914,0.007106299425263225,0.007956743720433992
49,0.007459955731430191,0.007158871168154178,0.007290140417734942
50,0.0073395413530796694,0.007075725547414051,0.007588547955181889
51,0.00725947232728693,0.006989895970060854,0.00738659633655374
52,0.007234522584409057,0.0069355422739119646,0.007393764526942145
53,0.007266193616886229,0.0069846901497340776,0.0074823187880689295
54,0.007226407301287241,0.006932331818124348,0.007599654832772577
55,0.007171127340260093,0.0069158472981640726,0.007534759574922213
56,0.007166995110427382,0.006980996100885971,0.007189431727255645
57,0.007203346286306853,0.0068807257102658555,0.007297192928374936
58,0.007154125371609791,0.006946386751550442,0.0072887161306983495
59,0.007093214140934443,0.006935922281655486,0.007299058155050512
0,0.041667912393593166,0.12231787109887728,0.12185028258441892
1,0.02826830827746084,0.027013211891527087,0.02666717985460373
2,0.02527087199728661,0.024250122786536443,0.023829612965422155
3,0.02442077880677202,0.023584686920687718,0.023105045025453907
4,0.02215316983576503,0.022269768362820755,0.022011869353490754
5,0.020618590427443396,0.019479469845348412,0.018820025930909232
6,0.019105118314761197,0.018363184047581735,0.017757502678793117
7,0.018321748848230183,0.017582903330902684,0.01691546183874135
8,0.01769389021281027,0.017349446138682226,0.016885009081776658
9,0.01733057396148805,0.017074016915356986,0.01683154350127311
10,0.019168845005437637,0.0234530559205877,0.02382214725443607
11,0.015938241902490012,0.014802899957482563,0.01439068701814097
12,0.016313049167374614,0.01479884325329923,0.01449193994716061
13,0.016920827300568337,0.014380502029195589,0.014187360971507388
14,0.01429931974525742,0.013473594864099448,0.01356485289036303
15,0.013707828212463802,0.012819488174993779,0.01260391788457718
16,0.013385888223526836,0.012164947332788046,0.012374993321743544
17,0.01254720999399508,0.01183438280427376,0.011784392961718376
18,0.013847856071328222,0.025609630159389773,0.025069623619070294
19,0.019578212814300538,0.018104035785524802,0.01857407474864372
20,0.01591371440244195,0.012466927787323973,0.01299849774379307
21,0.01413926133474167,0.011731980219702755,0.011907254414171464
22,0.011767837661625865,0.010655922856909235,0.010880728699413682
23,0.013091045761496199,0.0346068623756173,0.03643757622178128
24,0.011717493591315685,0.01305138243032038,0.013134917048987874
25,0.01070757920715981,0.009669278740639602,0.01010018269682708
26,0.012307240576536644,0.010846690060523984,0.011464452364895012
27,0.011579877596105412,0.010261044774096223,0.010755371336050456
28,0.010246205193658603,0.009140508326429393,0.00935474245344079
29,0.009728554656508225,0.009522537639375436,0.009358606102423594
30,0.009271737204495098,0.008948618875509554,0.009988147397586338
31,0.010092160869676773,0.008866357339835054,0.010101257960925557
32,0.010692479655974427,0.008641301939978746,0.009049526260589266
33,0.009424853330691122,0.009795859875460567,0.010322760947633219
34,0.00877496936355986,0.008101998403274451,0.00846662156909489
35,0.008522578923296737,0.014113716021079966,0.014553043341235574
36,0.008766562665541626,0.010213121169404852,0.010839005662627264
37,0.00848535749293882,0.007672767054125133,0.008660661266769877
38,0.00802257339835257,0.0077062140972444845,0.008567317509344478
39,0.007842292938002619,0.007347419551312725,0.008351383926423948
40,0.008117638513715766,0.00857482680318171,0.01020711625238213
41,0.007796941117787007,0.008455861178157602,0.00833204906349266
42,0.007428003492740298,0.008054404469843577,0.008469374124661063
43,0.0073648548146464645,0.0072697418227193064,0.008348721433290133
44,0.007489653932742746,0.007292314518426128,0.008319742250810974
45,0.00703656305628213,0.007023718788333187,0.007703154398379923
46,0.007109362082517609,0.007282818787816784,0.007924030144113097
47,0.007253207707476817,0.007192956428223068,0.00823406646575013
48,0.0068314983956619295,0.0065783433616283474,0.007595731273605779
49,0.006536734502997497,0.006516727551859993,0.007545708865852109
50,0.006473662618380452,0.006468337917775417,0.007451297134814518
51,0.006486646556915062,0.006439639900972021,0.007387479967254609
52,0.00641536792425876,0.006416145413164979,0.0072594288426063225
53,0.006336502374516111,0.006401174445177493,0.007200157603596587
54,0.0064017152233427225,0.006400992870215791,0.007161414464144293
55,0.006364374572325838,0.006377087131155406,0.00724662277942386
56,0.006308071604381554,0.006341153632610224,0.007216806078390834
57,0.006277336713336798,0.006326701346065582,0.007162276606491333
