valid_err,test_err
0.006138047633328114,0.0063436257589677796
0.006261447679104084,0.006313827151745139
0.006008443330083902,0.005932451398523662
0.006037811166326512,0.006137807401014784
0.006030986872816198,0.006070639809352284
0.006354649838516576,0.0062653129692367806
0.006243048469834257,0.006298596914731726
0.007349208340769903,0.007542028170762625
0.006295561904791634,0.006427362032459467
0.006017312645225874,0.0062411625136846475
