valid_err,test_err
0.00780414076778188,0.00871271903508515
0.007708855618023318,0.008730205171302451
0.0072783723703387475,0.007808984806286636
0.008694490968475936,0.00905384441123661
0.007669651552733601,0.0079025696075159
0.008035232032368177,0.0077197105526181885
0.0073116521889919975,0.007699400251553418
0.008622215309757658,0.007809023307891954
0.007726067867032963,0.007668233997818294
0.008457341615065872,0.0077654874421716705
