valid_err,test_err
0.006624116399775738,0.00658272974899709
0.006576634708342386,0.006559582720113408
0.0068508443290596355,0.007000625230639922
0.006191511128170177,0.006303287636119761
0.00572943664345083,0.005794789395175416
0.007288658108651807,0.006590744995676926
0.006501013155445945,0.007601108392815187
0.007518736506052075,0.007019594319405817
0.00645644575627894,0.006692734845761144
0.007012521068721761,0.006214637511883148
