epoch,train_err,valid_err,test_err
0,0.03391864813544558,0.03184332776747819,0.03048334516061913
1,0.025452656715097267,0.03389705633000081,0.0338798114403365
2,0.021581695249928843,0.017194213216261342,0.01722954938497859
3,0.0188228808030914,0.017180781857905326,0.017015900594693836
4,0.016880299641482608,0.012604937097691638,0.013005862204907365
5,0.01574208657372796,0.014277641108395939,0.014691853121402126
6,0.01336597323174439,0.011398776332287933,0.012137195664898225
7,0.012741322346914491,0.011717963888240684,0.01212743280015244
8,0.011813682486382752,0.010160513168360589,0.01096414371984682
9,0.011902953670762774,0.010411325150838875,0.010652186004376346
10,0.010734091066078762,0.015081802676586266,0.015086589411208025
11,0.010452690476668672,0.009239765110333524,0.009962925370430007
12,0.010072819513863608,0.009430468961292465,0.010040255749170798
13,0.010258741447891405,0.008632705003360922,0.009220945194090124
14,0.009928609856669452,0.012993932919228998,0.013562935379188599
15,0.009611470357759022,0.009613788142782834,0.009934898001076498
16,0.009129547210144666,0.00859427178512645,0.009093341690004125
17,0.009130209941884314,0.008475314731004512,0.009064320793996964
18,0.008768941960927673,0.008371318872938578,0.008831367119440204
19,0.009037080259823242,0.008194543186500479,0.008783552460072244
20,0.009074268642579755,0.00848577135598393,0.00923416206118334
21,0.008644816639875633,0.008464127896946063,0.009216510592760314
22,0.008578310560031102,0.008855243252093895,0.009351095689225134
23,0.00853195536827992,0.007917102331915914,0.008414392989129538
24,0.008525362023097234,0.009013028919860765,0.009822215331621559
25,0.00812826251210942,0.0095247140259736,0.010109984851637123
26,0.007954691257946263,0.007658995689071802,0.008313851115331037
27,0.007971377929074281,0.007981446980582509,0.008531665348337747
28,0.007723715508236508,0.008069404544448181,0.008768798680803505
29,0.007777572349422759,0.008179029403291026,0.008512364836483452
30,0.007856556028267115,0.007499605856389621,0.007973688960756967
31,0.007766620105494618,0.00741248108652478,0.007976107392653286
32,0.007845142232133976,0.010355290005388687,0.01051961475568882
33,0.007769406255818933,0.007471309176427481,0.008003029951298292
34,0.007663533076449042,0.008521033365984561,0.0094503867025368
35,0.007423475644800301,0.007311720959291534,0.007927963504260388
36,0.007462825891199711,0.008365017577211403,0.008862281690216196
37,0.007186019989475642,0.007728820820442386,0.008326376719495366
38,0.007429220906414058,0.00795530063127515,0.00831788857900349
39,0.007262608205608611,0.00835369886079982,0.008922732772697162
40,0.007497259048876078,0.007123101431169608,0.00782125492965949
41,0.007222208709207725,0.008048897438739658,0.008479562300787783
42,0.006894406835110758,0.0075511461933299604,0.00785332137259919
43,0.0070451068542645105,0.008325248463896236,0.008580273515644641
44,0.006956125154249364,0.008782837385512407,0.009687970968145993
45,0.006888825502118188,0.0074746672885154354,0.007989072855464716
46,0.006840930438877974,0.006981459063912423,0.0077514054777923
47,0.006888502577445548,0.00728985037734419,0.0076042308919384
48,0.0062624210279362815,0.006766175910434103,0.0073067145978767374
49,0.0062110725870044275,0.006867917627741216,0.007390709949607894
50,0.006172148525483451,0.006785796780012287,0.0073624557214505655
51,0.006142121173498798,0.006886493954486888,0.007434415562373277
52,0.006182757453769681,0.006704214888538494,0.0073424989289178665
53,0.006119805556854581,0.006639100997245885,0.007254361960328775
54,0.006129787982612557,0.006685120854216339,0.007321905754674898
55,0.0060877028247182975,0.006796044744076228,0.007355199938706301
