epoch,train_err,valid_err,test_err
0,0.03153712574713142,0.02723759217721336,0.029754443591381494
1,0.0232724829193871,0.026354671031125803,0.02865198945739726
2,0.02082880161764474,0.01728155917615914,0.018896930361699902
3,0.01866366267343403,0.17302722956189337,0.17177049305981965
4,0.016740758660712902,0.014861006245222755,0.016351762842889226
5,0.015574718126290707,0.016106160374958396,0.017735623173336434
6,0.014573159703635548,0.020535156980955906,0.021761180205794275
7,0.01380903578214231,0.013033621535191884,0.014028485504499522
8,0.012536532730157337,0.011467799076574801,0.012600280894902031
9,0.0124265993108415,0.011150681689467576,0.012093262129412386
10,0.01163337212585172,0.011788465769030353,0.01249605458444231
11,0.011735647320524503,0.010558791363682561,0.011151113424516239
12,0.011016073647499043,0.01075107315689108,0.011793588440728676
13,0.010724905220914675,0.011216593794839086,0.01161268369453887
14,0.01081131325763753,0.010349333335645963,0.010794519249914182
15,0.010638094012262142,0.01133251795335388,0.011813791175385
16,0.009902986562327774,0.00975559227135431,0.009957573739439408
17,0.010145049699242174,0.015503574398355594,0.016346480429696185
18,0.009939312586344135,0.009084399212943578,0.009466490396418484
19,0.009784725733903132,0.010241458254218353,0.010373246962903973
20,0.009494043018991701,0.00937572580129402,0.009509931986727975
21,0.009219346092425406,0.009333460551854206,0.009720701657011268
22,0.009603020433422803,0.009419255829755833,0.009485626418593907
23,0.009059108076795379,0.009432512017311242,0.009816913116460664
24,0.00908854864045917,0.008980263183597055,0.009027888629250838
25,0.008734591999363923,0.00858709775879519,0.008727139425996549
26,0.008849333341197672,0.00859707535406817,0.00880288779070763
27,0.008710441267346231,0.00971170040376626,0.00974492709295686
28,0.008747215786831318,0.008627410945771321,0.008806462624182157
29,0.008618095064383793,0.00915707506708728,0.00957190995427353
30,0.008399573675518728,0.008445829837958151,0.008505171997527223
31,0.008687411794259315,0.008382963210030254,0.008596211420674332
32,0.00841739556662466,0.008578916212812386,0.008830176350198258
33,0.008131942919843961,0.00892631488594431,0.009082093816014308
34,0.008231236455717049,0.010299057444521621,0.010493005744209085
35,0.008178947392135788,0.008483203612359897,0.008612221745598779
36,0.007875508268608765,0.009028071707078473,0.00941154644500046
37,0.008210776462347153,0.007978870173427677,0.008020348212885614
38,0.007879198946665068,0.009597804297202377,0.009761571686901761
39,0.007890465695662487,0.008972754546474023,0.009036526941194651
40,0.007767194396752639,0.008883715726397349,0.008994565923929106
41,0.00787460368899387,0.010831475051505083,0.011260432148249636
42,0.007654999209997421,0.0087889231379895,0.00931180845052121
43,0.00773599754596544,0.008155944287361102,0.008173325338615152
44,0.007840671257561585,0.007832745131849212,0.00796055855144276
45,0.0074958708294954966,0.008238920984781337,0.008390987312659989
46,0.007619863726330574,0.010899653125052413,0.010937838935012437
47,0.007531213011973335,0.007822485335955129,0.007858793672213383
48,0.00687125728005958,0.007547121286219727,0.007573499147441022
49,0.006806413518808993,0.007511657808395494,0.007536044996840197
50,0.006783264617237632,0.007539079082885114,0.007557973522553741
51,0.006787496584058143,0.0074928413581273525,0.00751590626327161
52,0.006779207182642889,0.007523666107700473,0.007549583969483075
53,0.0067956089240812515,0.00747582829628569,0.00750927806512174
54,0.0067633055844294205,0.007471423791509855,0.007495422586133422
55,0.006796201837096745,0.00749501050406054,0.0075536366143429895
56,0.006763019078130815,0.007435139429930058,0.007487718033295304
57,0.00670278067884018,0.007432118126194774,0.00746394924107505
58,0.006731556709405667,0.007441552521197872,0.007464739303744402
59,0.006703866908629211,0.00741350831178783,0.007445594101769963
0,0.03275410497862882,0.025450819178382218,0.02762352493904357
1,0.023539785541258677,0.020764462932174425,0.022705979677937225
2,0.019944878973874623,0.016982440168306107,0.018463452121291864
3,0.01817160946279841,0.015518360331967544,0.016733956364877248
4,0.016590070214879273,0.015704896218341622,0.016773149838884564
5,0.015316199976487551,0.014895245126942555,0.01621192441434109
6,0.014205725040933764,0.013785207552622494,0.014885284016765265
7,0.01381926953545765,0.01281071796577542,0.013764338996288449
8,0.012694109606900263,0.011402813657593157,0.012284804955639111
9,0.012254759451291758,0.03553222270425637,0.0362356317540898
10,0.011863306466858174,0.018481300685553766,0.01928622200819525
11,0.011217441010104795,0.013929847868086272,0.014596065757893645
12,0.010793891883607371,0.01112876969264806,0.01152192672912966
13,0.010756769891507513,0.01225363037665555,0.012731065058215323
14,0.010383117690699748,0.011997837842785665,0.012533599930275986
15,0.010048530188058397,0.010301750181125361,0.010646665658948966
16,0.010331797238675352,0.009325901509913857,0.009821857219545326
17,0.010215892198250491,0.014394702714554652,0.015402284590339788
18,0.009770691695063314,0.009643125958194304,0.00999847636287776
19,0.009446992007864849,0.010603332644591332,0.011112860149691463
20,0.009282158201374175,0.008925529265270415,0.009267053794757668
21,0.009062698211835817,0.009011911177206629,0.009240826402234156
22,0.009242479340836107,0.008958011006857516,0.0094142010449795
23,0.009248161880302298,0.0272579965194816,0.028776594569442385
24,0.009084670480993247,0.00871373539439636,0.00907918875146935
25,0.00883895002045461,0.009881826589457804,0.010311542400162606
26,0.008650879886008739,0.011335506201876826,0.01147629250042325
27,0.009001025632073728,0.009689804881606328,0.009938710516885026
28,0.008596111679158705,0.00903975684304559,0.009302977251431487
29,0.008384545201802401,0.008616837356519778,0.008732307994458401
30,0.008449507092944434,0.008463805727891583,0.008582018195166238
31,0.008195016202193898,0.008623300474817857,0.008849069035307602
32,0.008294236687818727,0.008359383710994019,0.008457745230209071
33,0.008589625339086039,0.008615612997981095,0.008715991162710377
34,0.008197589808737544,0.008469085969042226,0.008566083450411604
35,0.008090606347875519,0.008370680557811925,0.008457491803515339
36,0.0081233666832334,0.009869750534331648,0.010203854668549471
37,0.008171805916458658,0.013166516764830695,0.0143800406075765
38,0.0077524081359363756,0.018122217767720415,0.01947466403383505
39,0.007932096066081407,0.0086449529157684,0.008841034390023277
40,0.007856432041499968,0.016333548692250555,0.017118118952277564
41,0.007836591239016873,0.00840168526664874,0.008583286367377206
42,0.007838970723712107,0.009645818997422926,0.009627327026452354
43,0.007694312486294116,0.011066684384230531,0.01134890909624118
44,0.00765094146614803,0.008085600400995327,0.008278480101431573
45,0.007519598029913626,0.008539829422879583,0.00879105462290688
46,0.007476529686643697,0.019602911567032442,0.020282972035335148
47,0.007460559802584109,0.008059593595841833,0.008237197230913144
48,0.006823432600960504,0.007376688358414819,0.007509928949472718
49,0.006793278607255619,0.007410734773119707,0.007506705692018711
50,0.00675773815136699,0.00738080142730374,0.0075131509054221345
51,0.006722727687471426,0.0073196109077610025,0.007422464569399341
52,0.006730725466984128,0.007366829022978856,0.007473323730929019
53,0.006737923097134746,0.007290698468190079,0.0074097888120573645
54,0.006633180226814969,0.007456613319070181,0.007568327847039666
55,0.006702025620365614,0.0073052929148596304,0.007393312591666043
56,0.006670196566316125,0.0074090832311513415,0.007509364567825968
57,0.006716292579378894,0.007292810654032257,0.007377169180533631
58,0.006664459432990794,0.007290913033094045,0.007381249540128283
59,0.006719104858258496,0.007288648421612054,0.007382105254832992
0,0.032819491386962135,0.025168761233908293,0.027598068209267
1,0.02404760809276462,0.01947849261243223,0.021445117304547675
2,0.020592928373334686,0.027662008916445577,0.03007328188008577
3,0.018168408748908474,0.01565039506220222,0.01705391155732814
4,0.016747950384926352,0.014837528568523151,0.016192828410803373
5,0.015552124254884309,0.013099491191900518,0.014368794807562986
6,0.01399515484827383,0.012297048492931032,0.013445595846682687
7,0.0140157727334651,0.012093804132472127,0.01314137045702742
8,0.013187737924058867,0.012316834665360616,0.01315823940412251
9,0.012505677394561553,0.015537922549129045,0.01630737835979373
10,0.012218760428553382,0.02900530014465009,0.03032391299018546
11,0.011736038299625561,0.012404774342722495,0.013439163569965554
12,0.011117095790531129,0.010205750760242827,0.010638985207932168
13,0.010710833539353572,0.010919140946830833,0.011812148113918806
14,0.01041253754780025,0.012563248262473885,0.01344892202148179
15,0.010484612032999953,0.017247565262852035,0.018062536029828442
16,0.01020907592522976,0.010260146878747833,0.010781694672507228
17,0.00996639497307617,0.009715551014249672,0.009982525710421677
18,0.009850695164503346,0.009101890926360458,0.009520411477271992
19,0.009452087868364855,0.010956244424711657,0.011465343621092281
20,0.009479703807204335,0.009727888480495857,0.010060226634499432
21,0.0092192033032987,0.008903084120904821,0.009314985516763609
22,0.009176591920499327,0.008774036111347116,0.009002180734323649
