epoch,train_err,valid_err,test_err
0,0.030493734162250437,0.05160390757417041,0.04776477350943778
1,0.02241956277661381,0.02190632477224696,0.01927452101321001
2,0.01930494830819616,0.019735212551628686,0.01726383062425628
3,0.017684182834077255,0.018365241721254883,0.016006047275773837
4,0.016369472748262524,0.015447996152426372,0.013752971871708744
5,0.015344108054368177,0.01589263075257404,0.013785505121254017
6,0.014276711717481731,0.022639499736578854,0.02227107742068783
7,0.01363708547509466,0.03483582089842929,0.03495289503690848
8,0.012970163206663029,0.013636604124515892,0.013166060795111297
9,0.012542635454173692,0.013773127116263446,0.012293371100253045
10,0.011842026883914308,0.013338078838367995,0.012052058448785295
11,0.011772371250150957,8.554967439280096,8.610019549232547
12,0.011179037539325308,0.013503606224018385,0.012310770751202186
13,0.011083624031927829,0.014110300151365981,0.012825275952108755
14,0.010439450463725693,0.021607652799673832,0.019128051439699728
15,0.01082180009828219,0.010938921139049495,0.010486611701722005
16,0.009838501602817204,0.010756704707414173,0.009729439476963
17,0.009661882645281379,0.010612425501159808,0.010127740723490139
18,0.009878029057908614,0.009410510482495917,0.008947165383007041
19,0.009535343758382334,0.012286912560952072,0.011881523717573072
20,0.009589501226795227,0.009468627552754611,0.008863212733858112
21,0.009151998326093702,0.01050556928788338,0.009871010609267592
22,0.009097999680214876,0.010428201668218921,0.010105738035551674
23,0.00903674633816317,0.021939698146297374,0.019277491963842215
24,0.008903780393643796,0.009340566976990749,0.00904158134954396
25,0.008833529797219877,0.008666003908598036,0.0080781108977295
26,0.008469385017251745,0.01005152398474802,0.009781134474474193
27,0.00839674383084519,0.009758124536535408,0.009394773489944639
28,0.008506555000189408,0.010206802330177612,0.00951072902536823
29,0.008285211882518802,0.009209392305306877,0.008538065792576733
30,0.008265918023532258,0.00868396811456097,0.008251811908291336
31,0.008466471939951115,0.008781430765466103,0.007950129761923847
32,0.008059056338767481,0.008914390771190123,0.008108659800527253
33,0.007869738614219027,0.009324057873088794,0.008324360673341158
34,0.008107997125028264,0.009927500701948554,0.009774405892405113
