valid_err,test_err
0.006884920204554471,0.007079989964370393
0.007926121863707045,0.007722615766887966
0.00814815873184111,0.007530828314841492
0.007213140390738743,0.007380978716833787
0.008502655408832306,0.007462151513992035
0.0072164571564442516,0.007134698632126855
0.007183200511365068,0.00683525535811707
0.007253960024749223,0.007404685476593445
0.007829536386073137,0.007405340227127708
0.007333168983252527,0.0072373614045230334
