valid_err,test_err
0.007452884064973209,0.008872211098729533
0.008568278002339608,0.006953092011599909
0.008263080639388623,0.0077326876147012745
0.008360815838169814,0.008061771937295851
0.008374106686354063,0.007737836148774591
0.007845511054962985,0.007936972413158794
0.008343392965238368,0.008964055446651157
0.00891975176248519,0.008112168844747865
0.00888126600544761,0.010346831601165804
0.008640105839474433,0.00788744711662269
