valid_err,test_err
0.009081212382883659,0.007062349501361911
0.011527628166563853,0.009142200091580344
0.008163227407583275,0.007177869392374404
0.007868460430957699,0.008285546028580877
0.008879531646379979,0.007111724105256112
0.008726751599928733,0.00790422561288503
0.0077614588664787956,0.008256447411493074
0.007745052267601808,0.00858716576680752
0.008741989090685019,0.00834925451338902
0.008940865703257942,0.009175369762041101
